Strain,Experimental_Stress,Model_Stress
2.74669,17.513238644,1.4715160749197094
2.74814,17.59326279233,1.4715160749197094
2.7496,17.6700453529,1.4715160749197094
2.75105,17.74731303083,1.4715160749197094
2.7525,17.83560745999,1.4715160749197094
2.75395,17.91538814366,1.4715160749197094
2.7554,17.98754992879,1.4715160749197094
2.75684,18.07553690588,1.4715160749197094
2.75828,18.15906872637,1.4715160749197094
2.75972,18.23808841512,1.4715160749197094
2.76116,18.32105283376,1.4715160749197094
2.7626,18.4041051784,1.4715160749197094
2.76403,18.48385560458,1.4715160749197094
2.76546,18.57255355451,1.4715160749197094
2.76689,18.65964559744,1.4715160749197094
2.76832,18.73803895566,1.4715160749197094
2.76974,18.81662683598,1.4715160749197094
2.77117,18.90686272789,1.4715160749197094
2.77259,18.98595649469,1.4715160749197094
2.77401,19.06497732352,1.4715160749197094
2.77543,19.14951757075,1.4715160749197094
2.77684,19.23963312961,1.4715160749197094
2.77825,19.32175273642,1.4715160749197094
